Product_Name,price,Stars,Reviews,Ratings,Specifications
"Infinix Hot 10S (7° Purple, 64 GB)",₹9999,4.3,627 Reviews,"7,347 Ratings","4 GB RAM , 64 GB ROM , Expandable Upto 256 GB17.32 cm (6.82 inch) HD+ Display48MP + 2MP + AI Lens Camera , 8MP Front Camera6000 mAh Li-ion Polymer BatteryMediaTek Helio G85 Processor90Hz Refresh Rate1 Year on Handset and 6 Months on Accessories"
"Micromax IN 1b (Green, 64 GB)",₹9399,4.1,"3,986 Reviews","23,287 Ratings","4 GB RAM , 64 GB ROM , Expandable Upto 128 GB16.56 cm (6.52 inch) HD+ Display13MP + 2MP , 8MP Front Camera5000 mAh Li-Polymer BatteryMediaTek Helio G35 (MT6765V/WB) ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories"
"Micromax IN 1b (Green, 64 GB)",₹9399,4.1,"3,984 Reviews","23,274 Ratings","4 GB RAM , 64 GB ROM , Expandable Upto 128 GB16.56 cm (6.52 inch) HD+ Display13MP + 2MP , 8MP Front Camera5000 mAh Li-Polymer BatteryMediaTek Helio G35 (MT6765V/WB) ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories"
"realme 8 (Cyber Silver, 128 GB)",₹14999,4.3,"2,603 Reviews","27,393 Ratings","4 GB RAM , 128 GB ROM , Expandable Upto 256 GB16.26 cm (6.4 inch) Full HD+ Display64MP + 8MP + 2MP + 2MP , 16MP Front Camera5000 mAh BatteryMediaTek Helio G95 ProcessorSuper AMOLED Display1 Year Warranty for Mobile and 6 Months for Accessories"
"REDMI 9 Power (Blazing Blue, 128 GB)",₹11999,4.3,"5,792 Reviews","82,616 Ratings","4 GB RAM , 128 GB ROM16.59 cm (6.53 inch) Full HD+ Display48MP Rear Camera , 8MP Front Camera6000 mAh BatteryQualcomm Snapdragon 662 Processor1 year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories including batteries from the date of purchase"
"realme 8 (Cyber Black, 128 GB)",₹14999,4.3,"2,603 Reviews","27,393 Ratings","4 GB RAM , 128 GB ROM , Expandable Upto 256 GB16.26 cm (6.4 inch) Full HD+ Display64MP + 8MP + 2MP + 2MP , 16MP Front Camera5000 mAh BatteryMediaTek Helio G95 ProcessorSuper AMOLED Display1 Year Warranty for Mobile and 6 Months for Accessories"
"Infinix Note 10 (Emerald Green, 128 GB)",₹11999,4.2,503 Reviews,"4,278 Ratings","6 GB RAM , 128 GB ROM , Expandable Upto 256 GB17.65 cm (6.95 inch) Full HD+ Display48MP + 2MP + 2MP , 16MP Front Camera5000 mAh Li-ion Polymer BatteryMediaTek Helio G85 Processor18 W Charger1 Year on Handset and 6 Months on Accessories"
"Infinix Hot 10S (95° Black, 64 GB)",₹10999,4.2,480 Reviews,"4,622 Ratings","6 GB RAM , 64 GB ROM , Expandable Upto 256 GB17.32 cm (6.82 inch) HD+ Display48MP + 2MP + AI Lens Camera , 8MP Front Camera6000 mAh Li-ion Polymer BatteryMediaTek Helio G85 Processor90Hz Refresh Rate1 Year on Handset and 6 Months on Accessories"
"realme C25s (Watery Grey, 128 GB)",₹11499,4.2,168 Reviews,"2,291 Ratings","4 GB RAM , 128 GB ROM , Expandable Upto 256 GB16.51 cm (6.5 inch) HD+ Display13MP + 2MP + 2MP , 8MP Front Camera6000 mAh BatteryMediaTek Helio G85 Processor1 Year Warranty for Mobile and 6 Months for Accessories"
"OPPO A53 (Moonlight Black, 128 GB)",₹13990,4.4,"1,130 Reviews","20,067 Ratings","6 GB RAM , 128 GB ROM , Expandable Upto 256 GB16.51 cm (6.5 inch) HD+ Display13MP + 2MP + 2MP , 16MP Front Camera5000 mAh Lithium-ion Polymer BatteryQualcomm Snapdragon 460 ProcessorBrand Warranty of 1 Year Available for Mobile Including Battery and 6 Months for Accessories"
"Redmi 9 (Sky Blue, 128 GB)",₹10669,4.2,926 Reviews,"15,999 Ratings","4 GB RAM , 128 GB ROM16.59 cm (6.53 inch) HD+ Display13MP + 8MP , 5MP Front Camera5000 mAh BatteryMediaTek Helio G35 Processor1 year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories including batteries from the date of purchase"
"REDMI 9 Power (Electric Green, 128 GB)",₹11999,4.3,"5,792 Reviews","82,616 Ratings","4 GB RAM , 128 GB ROM16.59 cm (6.53 inch) Full HD+ Display48MP Rear Camera , 8MP Front Camera6000 mAh BatteryQualcomm Snapdragon 662 Processor1 year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories including batteries from the date of purchase"
"REDMI 9 Power (Fiery Red, 128 GB)",₹11999,4.3,"5,792 Reviews","82,616 Ratings","4 GB RAM , 128 GB ROM16.59 cm (6.53 inch) Full HD+ Display48MP Rear Camera , 8MP Front Camera6000 mAh BatteryQualcomm Snapdragon 662 Processor1 year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories including batteries from the date of purchase"
"SAMSUNG Galaxy F12 (Sky Blue, 128 GB)",₹11999,4.2,"4,712 Reviews","57,913 Ratings","4 GB RAM , 128 GB ROM , Expandable Upto 512 GB16.55 cm (6.515 inch) HD+ Display48MP + 5MP + 2MP + 2MP , 8MP Front Camera6000 mAh Lithium-ion BatteryExynos 850 Processor1 Year Warranty Provided by the Manufacturer from Date of Purchase"
"OPPO A53 (Electric Black, 64 GB)",₹13990,4.5,"1,723 Reviews","35,175 Ratings","4 GB RAM , 64 GB ROM , Expandable Upto 256 GB16.51 cm (6.5 inch) HD+ Display13MP + 2MP + 2MP , 16MP Front Camera5000 mAh Lithium-ion Polymer BatteryQualcomm Snapdragon 460 ProcessorBrand Warranty of 1 Year Available for Mobile Including Battery and 6 Months for Accessories"
"Infinix Note 10 (7° Purple, 128 GB)",₹11999,4.2,503 Reviews,"4,278 Ratings","6 GB RAM , 128 GB ROM , Expandable Upto 256 GB17.65 cm (6.95 inch) Full HD+ Display48MP + 2MP + 2MP , 16MP Front Camera5000 mAh Li-ion Polymer BatteryMediaTek Helio G85 Processor18 W Charger1 Year on Handset and 6 Months on Accessories"
"Infinix Note 10 (95° Black, 128 GB)",₹11999,4.2,503 Reviews,"4,278 Ratings","6 GB RAM , 128 GB ROM , Expandable Upto 256 GB17.65 cm (6.95 inch) Full HD+ Display48MP + 2MP + 2MP , 16MP Front Camera5000 mAh Li-ion Polymer BatteryMediaTek Helio G85 Processor18 W Charger1 Year on Handset and 6 Months on Accessories"
"Infinix Hot 10 (Obsidian Black, 128 GB)",₹10999,4.3,"7,804 Reviews","78,708 Ratings","6 GB RAM , 128 GB ROM , Expandable Upto 256 GB17.22 cm (6.78 inch) HD+ Display16MP + 2MP + 2MP + Low Light Sensor , 8MP Front Camera5200 mAh Li-ion Polymer BatteryMediaTek Helio G70 Processor1 Year on Handset and 6 Months on Accessories"
"Infinix Hot 10 (Ocean Wave, 128 GB)",₹10999,4.3,"7,804 Reviews","78,708 Ratings","6 GB RAM , 128 GB ROM , Expandable Upto 256 GB17.22 cm (6.78 inch) HD+ Display16MP + 2MP + 2MP + Low Light Sensor , 8MP Front Camera5200 mAh Li-ion Polymer BatteryMediaTek Helio G70 Processor1 Year on Handset and 6 Months on Accessories"
"Infinix Hot 10 (Moonlight Jade, 128 GB)",₹10999,4.3,"7,804 Reviews","78,708 Ratings","6 GB RAM , 128 GB ROM , Expandable Upto 256 GB17.22 cm (6.78 inch) HD+ Display16MP + 2MP + 2MP + Low Light Sensor , 8MP Front Camera5200 mAh Li-ion Polymer BatteryMediaTek Helio G70 Processor1 Year on Handset and 6 Months on Accessories"
"SAMSUNG Galaxy F41 (Fusion Blue, 128 GB)",₹14499,4.3,"35,695 Reviews","3,20,215 Ratings","6 GB RAM , 128 GB ROM , Expandable Upto 512 GB16.26 cm (6.4 inch) Full HD+ Display64MP + 8MP + 5MP , 32MP Front Camera6000 mAh Lithium-ion BatteryExynos 9611 ProcessorSuper AMOLED Display1 Year Warranty Provided by the Manufacturer from Date of Purchase"
"ViVO Y12s (Phantom Black, 32 GB)",₹10490,4.3,295 Reviews,"4,422 Ratings","3 GB RAM , 32 GB ROM , Expandable Upto 256 GB16.54 cm (6.51 inch) HD+ Display13MP + 2MP , 8MP Front Camera5000 mAh Li-ion BatterySnapdragon 439 Processor1 Year for Handset and 6 Months for In-box Accessories"
"REDMI 9 Power (Mighty Black, 128 GB)",₹11999,4.3,"5,792 Reviews","82,616 Ratings","4 GB RAM , 128 GB ROM16.59 cm (6.53 inch) Full HD+ Display48MP Rear Camera , 8MP Front Camera6000 mAh BatteryQualcomm Snapdragon 662 Processor1 year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories including batteries from the date of purchase"
"Redmi 9 (Carbon Black, 64 GB)",₹9235,4.2,926 Reviews,"15,999 Ratings","4 GB RAM , 64 GB ROM16.59 cm (6.53 inch) HD+ Display13MP + 2MP , 5MP Front Camera5000 mAh BatteryMediaTek Helio G35 Processor1 year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories including batteries from the date of purchase"
"Micromax IN 1b (Blue, 64 GB)",₹7999,4.1,"3,984 Reviews","23,274 Ratings","4 GB RAM , 64 GB ROM , Expandable Upto 128 GB16.56 cm (6.52 inch) HD+ Display13MP + 2MP , 8MP Front Camera5000 mAh Li-Polymer BatteryMediaTek Helio G35 (MT6765V/WB) ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories"
"MOTOROLA G40 Fusion (Dynamic Gray, 64 GB)",₹14499,4.3,465 Reviews,"3,560 Ratings","4 GB RAM , 64 GB ROM17.22 cm (6.78 inch) Full HD+ Display64MP + 8MP + 2MP , 16MP Front Camera6000 mAh BatteryQualcomm Snapdragon 732G Processor120Hz Refresh RateStock Android Experience1 Year on Handset and 6 Months on Accessories"
"OPPO A15S (Rainbow Silver, 64 GB)",₹12490,4.4,98 Reviews,"1,781 Ratings","4 GB RAM , 64 GB ROM16.56 cm (6.52 inch) Display13MP Rear Camera4230 mAh Battery1 Year"
"SAMSUNG Galaxy M11 (Black, 64 GB)",₹10490,4.3,585 Reviews,"7,485 Ratings","4 GB RAM , 64 GB ROM , Expandable Upto 512 GB16.26 cm (6.4 inch) HD+ Display13MP + 5MP + 2MP , 8MP Front Camera5000 mAh Lithium-ion BatteryQualcomm Snapdragon (SDM450-F01) Octa Core Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for in the Box Accessories"
"realme C25s (Watery Blue, 64 GB)",₹10499,4.2,168 Reviews,"2,291 Ratings","4 GB RAM , 64 GB ROM , Expandable Upto 256 GB16.51 cm (6.5 inch) HD+ Display13MP + 2MP + 2MP , 8MP Front Camera6000 mAh BatteryMediaTek Helio G85 Processor1 Year Warranty for Mobile and 6 Months for Accessories"
"realme C25s (Watery Blue, 128 GB)",₹11499,4.2,168 Reviews,"2,291 Ratings","4 GB RAM , 128 GB ROM , Expandable Upto 256 GB16.51 cm (6.5 inch) HD+ Display13MP + 2MP + 2MP , 8MP Front Camera6000 mAh BatteryMediaTek Helio G85 Processor1 Year Warranty for Mobile and 6 Months for Accessories"
"Infinix Note 10 (Emerald Green, 64 GB)",₹10999,4.2,235 Reviews,"1,840 Ratings","4 GB RAM , 64 GB ROM , Expandable Upto 256 GB17.65 cm (6.95 inch) Full HD+ Display48MP + 2MP + 2MP , 16MP Front Camera5000 mAh Li-ion Polymer BatteryMediaTek Helio G85 Processor18 W Charger1 Year on Handset and 6 Months on Accessories"
"realme C25s (Watery Grey, 64 GB)",₹10499,4.2,168 Reviews,"2,291 Ratings","4 GB RAM , 64 GB ROM , Expandable Upto 256 GB16.51 cm (6.5 inch) HD+ Display13MP + 2MP + 2MP , 8MP Front Camera6000 mAh BatteryMediaTek Helio G85 Processor1 Year Warranty for Mobile and 6 Months for Accessories"
"OPPO A15s (Dynamic Black, 64 GB)",₹12490,4.4,98 Reviews,"1,781 Ratings","4 GB RAM , 64 GB ROM16.56 cm (6.52 inch) Display13MP Rear Camera4230 mAh BatteryBrand Warranty of 1 Year Available"
"ViVO V2033 / V2069 (Glacier Blue, 32 GB)",₹10490,4.3,184 Reviews,"2,890 Ratings","3 GB RAM , 32 GB ROM , Expandable Upto 256 GB16.54 cm (6.51 inch) HD+ Display13MP + 2MP , 8MP Front Camera5000 mAh Li-ion BatterySnapdragon 439 Processor1 Year for Handset and 6 Months for In-box Accessories"
"Redmi 8 (Sapphire Blue, 64 GB)",₹9927,4.4,"67,062 Reviews","9,23,578 Ratings","4 GB RAM , 64 GB ROM , Expandable Upto 512 GB15.8 cm (6.22 inch) HD+ Display12MP + 2MP , 8MP Front Camera5000 mAh BatteryQualcomm Snapdragon 439 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories"
"ViVO Y30 (Emerald Black, 128 GB)",₹13990,4.3,726 Reviews,"13,632 Ratings","4 GB RAM , 128 GB ROM , Expandable Upto 256 GB16.43 cm (6.47 inch) HD+ Display13MP + 8MP + 2MP + 2MP , 8MP Front Camera5000 mAh Lithium-ion BatteryMediaTek Helio P35 Processor1 Year for Device and 6 Months for In-box Accessories"
"Infinix Hot 10S (Heart Of Ocean, 64 GB)",₹10999,4.2,480 Reviews,"4,622 Ratings","6 GB RAM , 64 GB ROM , Expandable Upto 256 GB17.32 cm (6.82 inch) HD+ Display48MP + 2MP + AI Lens Camera , 8MP Front Camera6000 mAh Li-ion Polymer BatteryMediaTek Helio G85 Processor90Hz Refresh Rate1 Year on Handset and 6 Months on Accessories"
"Infinix Hot 10S (Morandi Green, 64 GB)",₹10999,4.2,480 Reviews,"4,622 Ratings","6 GB RAM , 64 GB ROM , Expandable Upto 256 GB17.32 cm (6.82 inch) HD+ Display48MP + 2MP + AI Lens Camera , 8MP Front Camera6000 mAh Li-ion Polymer BatteryMediaTek Helio G85 Processor90Hz Refresh Rate1 Year on Handset and 6 Months on Accessories"
"POCO M2 Pro (Two Shades of Black, 64 GB)",₹13999,4.4,"20,671 Reviews","2,03,803 Ratings","4 GB RAM , 64 GB ROM , Expandable Upto 512 GB16.94 cm (6.67 inch) Full HD+ Display48MP + 8MP + 5MP + 2MP , 16MP Front Camera5000 mAh Lithium-ion Polymer BatteryQualcomm Snapdragon 720G Processor1 Year for Handset, 6 Months for Accessories"
"OPPO A15s (Dynamic Black, 128 GB)",₹12999,4.4,98 Reviews,"1,781 Ratings","4 GB RAM , 128 GB ROM16.56 cm (6.52 inch) Display13MP Rear Camera4230 mAh Battery1 YEAR"
"REDMI 9 Power (Fiery Red, 128 GB)",₹12999,4.3,"1,006 Reviews","14,325 Ratings","6 GB RAM , 128 GB ROM16.59 cm (6.53 inch) Full HD+ Display48MP Rear Camera , 8MP Front Camera6000 mAh BatteryQualcomm® Snapdragon™ 662 Processor1 year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories including batteries from the date of purchase"
"Infinix Note 10 (7° Purple, 64 GB)",₹10999,4.2,235 Reviews,"1,840 Ratings","4 GB RAM , 64 GB ROM , Expandable Upto 256 GB17.65 cm (6.95 inch) Full HD+ Display48MP + 2MP + 2MP , 16MP Front Camera5000 mAh Li-ion Polymer BatteryMediaTek Helio G85 Processor18 W Charger1 Year on Handset and 6 Months on Accessories"
"Micromax IN 1 (Blue, 128 GB)",₹11499,4.3,759 Reviews,"3,647 Ratings","6 GB RAM , 128 GB ROM , Expandable Upto 256 GB16.94 cm (6.67 inch) Full HD+ Display48MP + 2MP + 2MP , 8MP Front Camera5000 mAh Lithium Polymer BatteryMediaTek Helio G80 ProcessorOne Year for Handset and 6 Months for Accessories"
"POCO M2 Pro (Green and Greener, 64 GB)",₹14999,4.4,"27,899 Reviews","2,82,456 Ratings","6 GB RAM , 64 GB ROM , Expandable Upto 512 GB16.94 cm (6.67 inch) Full HD+ Display48MP + 8MP + 5MP + 2MP , 16MP Front Camera5000 mAh Lithium-ion Polymer BatteryQualcomm Snapdragon 720G Processor1 Year for Handset, 6 Months for Accessories"
"OPPO A15S (Fancy White, 64 GB)",₹11789,4.4,98 Reviews,"1,781 Ratings","4 GB RAM , 64 GB ROM16.56 cm (6.52 inch) Display13MP Rear Camera4230 mAh Battery1 YEAR"
"POCO M2 (Pitch Black, 64 GB)",₹10499,4.3,"28,588 Reviews","3,79,753 Ratings","6 GB RAM , 64 GB ROM , Expandable Upto 512 GB16.59 cm (6.53 inch) Full HD+ Display13MP + 8MP + 5MP + 2MP , 8MP Front Camera5000 mAh Lithium Polymer BatteryMediaTek Helio G80 Processor1 Year for Handset, 6 Months for Accessories"
"OPPO A53 (Mint Cream, 64 GB)",₹11990,4.5,"1,723 Reviews","35,175 Ratings","4 GB RAM , 64 GB ROM , Expandable Upto 256 GB16.51 cm (6.5 inch) HD+ Display13MP + 2MP + 2MP , 16MP Front Camera5000 mAh Lithium-ion Polymer BatteryQualcomm Snapdragon 460 ProcessorBrand Warranty of 1 Year Available for Mobile Including Battery and 6 Months for Accessories"
"OPPO A54 (Moonlight Gold, 64 GB)",₹13490,4.3,100 Reviews,"1,669 Ratings","4 GB RAM , 64 GB ROM , Expandable Upto 256 GB16.54 cm (6.51 inch) HD+ Display13MP + 2MP + 2MP , 16MP Front Camera5000 mAh Lithium-ion Polymer BatteryMediaTek Helio P35 ProcessorBrand Warranty of 1 Year Available for Mobile Including Battery and 6 Months for Accessories"
"OPPO A54 (Starry Blue, 128 GB)",₹14490,4.3,100 Reviews,"1,669 Ratings","4 GB RAM , 128 GB ROM , Expandable Upto 256 GB16.54 cm (6.51 inch) HD+ Display13MP + 2MP + 2MP , 16MP Front Camera5000 mAh Lithium-ion Polymer BatteryMediaTek Helio P35 ProcessorBrand Warranty of 1 Year Available for Mobile Including Battery and 6 Months for Accessories"
"POCO M2 Pro (Two Shades of Black, 64 GB)",₹14999,4.4,"27,899 Reviews","2,82,456 Ratings","6 GB RAM , 64 GB ROM , Expandable Upto 512 GB16.94 cm (6.67 inch) Full HD+ Display48MP + 8MP + 5MP + 2MP , 16MP Front Camera5000 mAh Lithium-ion Polymer BatteryQualcomm Snapdragon 720G Processor1 Year for Handset, 6 Months for Accessories"
"OPPO A12 (Black, 64 GB)",₹11990,4.4,"1,197 Reviews","26,326 Ratings","4 GB RAM , 64 GB ROM , Expandable Upto 256 GB15.8 cm (6.22 inch) HD+ Display13MP + 2MP , 5MP Front Camera4230 mAh BatteryMediaTek Helio P35 ProcessorBrand Warranty of 1 Year Available for Mobile Including Battery and 6 Months for Accessories"
"realme 3i (Diamond Blue, 64 GB)",₹10499,4.4,"6,602 Reviews","78,416 Ratings","4 GB RAM , 64 GB ROM , Expandable Upto 256 GB15.8 cm (6.22 inch) HD+ Display13MP + 2MP , 13MP Front Camera4230 mAh BatteryMediaTek Helio P60 Octa Core 2.0 GHz ProcessorTriple Slots (Dual SIM + Memory Card)Fingerprint Sensor and Face UnlockBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories"
"OPPO A31 (Lake Green, 64 GB)",₹12490,4.3,"1,382 Reviews","20,038 Ratings","4 GB RAM , 64 GB ROM , Expandable Upto 256 GB16.51 cm (6.5 inch) HD+ Display12MP + 2MP + 2MP , 8MP Front Camera4230 mAh BatteryMediaTek Helio P35 Octa Core ProcessorBrand Warranty of 1 Year Available for Mobile Including Battery and 6 Months for Accessories"
"OPPO A31 (Fantasy White, 64 GB)",₹12990,4.3,"1,382 Reviews","20,038 Ratings","4 GB RAM , 64 GB ROM , Expandable Upto 256 GB16.51 cm (6.5 inch) HD+ Display12MP + 2MP + 2MP , 8MP Front Camera4230 mAh BatteryMediaTek Helio P35 Octa Core ProcessorBrand Warranty of 1 Year Available for Mobile Including Battery and 6 Months for Accessories"
"OPPO A31 (Mystery Black, 64 GB)",₹12980,4.3,"1,382 Reviews","20,038 Ratings","4 GB RAM , 64 GB ROM , Expandable Upto 256 GB16.51 cm (6.5 inch) HD+ Display12MP + 2MP + 2MP , 8MP Front Camera4230 mAh BatteryMediaTek Helio P35 Octa Core ProcessorBrand Warranty of 1 Year Available for Mobile Including Battery and 6 Months for Accessories"
"OPPO A53 (Fancy Blue, 64 GB)",₹13990,4.5,"1,723 Reviews","35,175 Ratings","4 GB RAM , 64 GB ROM , Expandable Upto 256 GB16.51 cm (6.5 inch) HD+ Display13MP + 2MP + 2MP , 16MP Front Camera5000 mAh Lithium-ion Polymer BatteryQualcomm Snapdragon 460 ProcessorBrand Warranty of 1 Year Available for Mobile Including Battery and 6 Months for Accessories"
"OPPO A54 (Starry Blue, 64 GB)",₹13490,4.3,100 Reviews,"1,669 Ratings","4 GB RAM , 64 GB ROM , Expandable Upto 256 GB16.54 cm (6.51 inch) HD+ Display13MP + 2MP + 2MP , 16MP Front Camera5000 mAh Lithium-ion Polymer BatteryMediaTek Helio P35 ProcessorBrand Warranty of 1 Year Available for Mobile Including Battery and 6 Months for Accessories"
"OPPO A54 (Crystal Black, 64 GB)",₹13490,4.3,100 Reviews,"1,669 Ratings","4 GB RAM , 64 GB ROM , Expandable Upto 256 GB16.54 cm (6.51 inch) HD+ Display13MP + 2MP + 2MP , 16MP Front Camera5000 mAh Lithium-ion Polymer BatteryMediaTek Helio P35 ProcessorBrand Warranty of 1 Year Available for Mobile Including Battery and 6 Months for Accessories"
"OPPO A1K (Red, 32 GB)",₹7990,4.3,862 Reviews,"13,512 Ratings","2 GB RAM , 32 GB ROM , Expandable Upto 256 GB15.49 cm (6.1 inch) Display8MP Rear Camera , 5MP Front Camera4000 mAh Li-polymer BatteryMediaTek Helio P22 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories"
"SAMSUNG Galaxy M12 (Blue, 64 GB)",₹11990,4.2,128 Reviews,"1,661 Ratings","4 GB RAM , 64 GB ROM16.51 cm (6.5 inch) Display48MP Rear Camera6000 mAh Battery1 Year"
"realme Narzo 30 (Racing Blue, 128 GB)",₹14499,4.6,3 Reviews,33 Ratings,"6 GB RAM , 128 GB ROM , Expandable Upto 256 GB16.51 cm (6.5 inch) Full HD+ Display48MP + 2MP + 2MP , 16MP Front Camera5000 mAh BatteryMediaTek Helio G95 Processor30W Charger1 Year Warranty for Mobile and 6 Months for Accessories"
"realme Narzo 30 (Racing Blue, 64 GB)",₹12499,4.5,9 Reviews,185 Ratings,"4 GB RAM , 64 GB ROM , Expandable Upto 256 GB16.51 cm (6.5 inch) Full HD+ Display48MP + 2MP + 2MP , 16MP Front Camera5000 mAh BatteryMediaTek Helio G95 Processor30W Charger1 Year Warranty for Mobile and 6 Months for Accessories"
"realme Narzo 30 (Racing Silver, 64 GB)",₹12499,4.5,9 Reviews,185 Ratings,"4 GB RAM , 64 GB ROM , Expandable Upto 256 GB16.51 cm (6.5 inch) Full HD+ Display48MP + 2MP + 2MP , 16MP Front Camera5000 mAh BatteryMediaTek Helio G95 Processor30W Charger1 Year Warranty for Mobile and 6 Months for Accessories"
"realme Narzo 30 (Racing Silver, 128 GB)",₹14499,4.6,3 Reviews,33 Ratings,"6 GB RAM , 128 GB ROM , Expandable Upto 256 GB16.51 cm (6.5 inch) Full HD+ Display48MP + 2MP + 2MP , 16MP Front Camera5000 mAh BatteryMediaTek Helio G95 Processor30W Charger1 Year Warranty for Mobile and 6 Months for Accessories"
"REDMI Note 10 (Shadow Black, 64 GB)",₹13925,4.2,447 Reviews,"6,012 Ratings","4 GB RAM , 64 GB ROM , Expandable Upto 512 GB16.33 cm (6.43 inch) Full HD+ Display48MP + 8MP + 2MP + 2MP , 13MP Front Camera5000 mAh Li-Polymer BatteryQualcomm Snapdragon 678 Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for In-box Accessories Including Batteries from the Date of Purchase"
